audio_file	transcription
Chapter10_73_73.wav	Mana.
Chapter10_118_118.wav	Shinapash yanapayta ushanchikmi.
Chapter10_87_87.wav	Shinami ashtawan liarishpa liarishpa kallarirka.
Chapter10_127_127.wav	Mana imatapash yachakkuna, yankamantami piñarishkakunapash.
Chapter10_80_80.wav	Puntashna rurashun.
Chapter10_74_74.wav	Imashatak kaypi wawakunaka yachakunakun?
Chapter10_120_120.wav	Shinallatak kaypika churashunmi shuk alli internetta, cinco ge nishkata.
Chapter10_6_6.wav	Niway, Fredy.
Chapter10_28_28.wav	Ñuka shuklla churi payka, mana mamataka riksiy usharkachu.
Chapter10_143_143.wav	Kan ñukanchikta uyayta ushankichu?
Chapter10_17_17.wav	Mashikuna kayman shamushpa napaykunata, ima willachiykunata chayachikpi allimi kan.
Chapter10_188_188.wav	Ima, ima hampitak?
Chapter10_144_144.wav	Chaypichu kanki, Miguelina?
Chapter10_1_1.wav	Lula.
Chapter10_10_10.wav	Jaboneropak ayllullaktapi
Chapter10_172_172.wav	Wiksa urapi kuchushkata rikupaylla.
Chapter10_186_186.wav	Watantinmi waranka warmi wawakuna mana munashpapash chichu tukushka.
Chapter10_19_19.wav	Shuk ruku radialistata uyarkani.
Chapter10_26_26.wav	Chashna kachun, wawkikuna.
Chapter10_8_8.wav	Uyachik antaka shinchitapachami uyarikun.
Chapter10_181_181.wav	Mana shinachu, mashi.
Chapter10_175_175.wav	Chaymantami ucha llukchina rikurirka.
Chapter10_21_21.wav	Chashna kashpaka, Manuela, parquekunaman rina kanchik.
Chapter10_75_75.wav	Mana yachakunchu.
Chapter10_81_81.wav	Imashatak shinan karyanki puntata.
Chapter10_121_121.wav	Ay mashi Wilson Gualachi.
Chapter10_119_119.wav	Imatak imatak?
Chapter10_86_86.wav	Kayka ima shinami, madeja puchka liariy kallarin.
Chapter10_72_72.wav	Kaypika manachu internet hapipan?
Chapter10_126_126.wav	Ari ari.
Chapter10_44_44.wav	Chayshukpa rinki, chayshukpa.
Chapter10_110_110.wav	Allipacha uyarin.
Chapter10_43_43.wav	Ñukaka manayari.
Chapter10_128_128.wav	Na, ñukaman chayta sakiway.
Chapter10_88_88.wav	Alcaldesa Magdalena Ayala, minkachiway, kushikushkami kani kikinta riksishkamanta.
Chapter10_117_117.wav	Mana navidadpishna karakchu kani.
Chapter10_198_198.wav	Kunanka chay hampikunataka imapash mishkitashna shina karan [UNK].
Chapter10_153_153.wav	Kaypika tukuyta yacharin.
Chapter10_38_38.wav	Maypimi chay Wilson Guadaña minata churashka nikuk pushtumantapacha kashun.
Chapter10_154_154.wav	Imashina nin, uchilla llakta, hatun infierno.
Chapter10_36_36.wav	Chay rurayka allipachamari kakrin, Fredy.
Chapter10_196_196.wav	Ama wawa tukuchun, shinallatak ama wawakuna chichu tukuchunmi kan.
Chapter10_162_162.wav	Ama chay alli kani ñawita churaychu.
Chapter10_31_31.wav	Payka uyachina antataka alli yapakuk rikurin.
Chapter10_165_165.wav	Kikin wawata wañuchishkanki.
Chapter10_191_191.wav	Ima ninkitakyari?
Chapter10_131_131.wav	Tukuyllapa internet, chaymi ñukanchikpa shuk mushuk derecho kana.
Chapter10_91_91.wav	Mashiku, imatak kaykunaman apamun?
Chapter10_65_65.wav	Manarak kallarishpa, mishki yakuta papatapash mikushun.
Chapter10_136_136.wav	Pi chaypi tiyanchu?
Chapter10_62_62.wav	Sumakpacha, sumakpacha antsikarin.
Chapter10_96_96.wav	Llamkay illakka mana ñawpaman riytaka usharinchikka.
Chapter10_109_109.wav	Maykantak shina?
Chapter10_100_100.wav	Shuk kuri muruwanshina kay municipiopi llakikunata allichinkapak munanakunchikmi.
Chapter10_54_54.wav	Alli puncha, alli puncha, yaykuchiwaychik.
Chapter10_107_107.wav	Ñukanchikka kullkikunata Estadoman kushunmi.
Chapter10_98_98.wav	Y imatak ninkapak shamunki?
Chapter10_138_138.wav	Miguelina, Miguelina, chaypichu kanki?
Chapter10_53_53.wav	Imanallatak kanki, shamupay, yaykuripay, tiyaripay.
Chapter10_30_30.wav	Mana ñuka churi kashkamanta shina ninichu.
Chapter10_190_190.wav	Tukuylla municipio hampi katuna ukupi kay hampitaka karanka.
Chapter10_164_164.wav	Justicia kantaka huchachinkami.
Chapter10_37_37.wav	Sumak kawsay uyachik anta ima llaki apanakuk pushtumantapacha kakrinchik.
Chapter10_163_163.wav	Kantaka mana Herodes pushakka mana kunkanka huchanku.
Chapter10_197_197.wav	Kaytaka kay organización mundial de la salud ukumantami shina nirka.
Chapter10_155_155.wav	Kunanka, chay alli ñakcharishka warmiwan curawanpash yankata shimikunawan shamunakun.
Chapter10_199_199.wav	Chaytapash.
Chapter10_39_39.wav	Na Guadañaka, Gualachi.
Chapter10_152_152.wav	Shinapash kay Jaboneropa ayllullaktapika espíritukunapi almakunapash lluchkanmi.
Chapter10_106_106.wav	Shinaka, ñuka mashi, ñukanchik empresaka municipiomanta karikunawan, warmikunawanpash ashtakata llamkaytami kunka.
Chapter10_99_99.wav	Chayka, kushikunchikmi ashtawan yanapayta ushaymanta.
Chapter10_52_52.wav	Chay runakunaka coronavirustapash yalli millaykunami kan.
Chapter10_139_139.wav	Shuk kay espíritukunamanta tantanakuypi kan yarkanimi.
Chapter10_101_101.wav	Shinami.
Chapter10_55_55.wav	Sinchilla rimay.
Chapter10_137_137.wav	Pipash tantarinata munanchu?
Chapter10_97_97.wav	Ari, shinapachami don Gualachi.
Chapter10_108_108.wav	Shinapash kaypi kawsakkunapa mutsurinakunatapash rurashunmi.
Chapter10_63_63.wav	Tukuy allimi karka, mama.
Chapter10_130_130.wav	Shinallatak, ashtawankarin kay tukuy zonapi comunakuna modernizarina kakpi.
Chapter10_64_64.wav	Tukuy shunkuwan alli llamkayta kaymantapacha shinankapak shamushkanchik.
Chapter10_90_90.wav	Wilson Gualachi, empresa minera Golden Hands nishka ukupa pushakmi kani.
Chapter10_212_212.wav	Karikuna warmikuna piwanpash puriy kallarinkami.
Chapter10_215_215.wav	Kay anticonceptivos nishkakunaka, karikunapash, warmikunapash, wawakunata charina mana charinatapash paykunami rikunka.
Chapter10_223_223.wav	Katinkirakchu Dioswan.
Chapter10_224_224.wav	Kan warmikuna kankunamanta ima ruranakunata rikuna kankichik.
Chapter10_225_225.wav	Shinaka, píldora hampikunaka kaya punchapa, chayshuk hampikunaka kayna punchapa.
Chapter10_222_222.wav	Warmikunaka kayshina llakilla kawsachunmi Dioska munan!
Chapter10_214_214.wav	Ama kanpa mana charishkakunamanta rimaychu.
Chapter10_213_213.wav	Kaymanta chaymanta yumaykuna miranka.
Chapter10_231_231.wav	Llukshiy, supay.
Chapter10_209_209.wav	Abortokunamanta piñarishpaka, kay hampikunawanka mana yapa tiyankachu.
Chapter10_200_200.wav	Shinapacha, tayta cura.
Chapter10_207_207.wav	Imapak chashna hampi [UNK] Papa nishka mana charinachu nishkami.
Chapter10_206_206.wav	Shinapash shuk runakunamanka karanami, ashtawankarin kuytsa wamprakunaman.
Chapter10_201_201.wav	Ñukanchikpak llamkaymi kan.
Chapter10_208_208.wav	Shinapachachu kan, tayta cura.
Chapter10_230_230.wav	Haku padre, kay llaktaka chinkay ñanta rikun.
Chapter10_46_46.wav	Quique.
Chapter10_79_79.wav	Mana mana, Lula.
Chapter10_112_112.wav	Rikunki.
Chapter10_41_41.wav	Manuela, kanka cabinapi shuyanki, tukuyman willachinki.
Chapter10_115_115.wav	Ama niwaychu.
Chapter10_83_83.wav	Kallariypika kay ayllullaktakunapi internet mana tiyanchu nishpa willachikrinchik.
Chapter10_77_77.wav	Mana computadora, tabletakunatapash charinkunachu.
Chapter10_123_123.wav	Alcaldíapa apoyota chaskipaychik.
Chapter10_48_48.wav	Pi shamukpipash rikurayak kanki.
Chapter10_70_70.wav	Chaytami mana charinchik.
Chapter10_84_84.wav	Shinaka rurashun.
Chapter10_124_124.wav	Kikinpa alli yanapayka kankami, licencia ambiental nishkata llukchinkapak, shinallatak ayllullaktamanta licencia social nishkata llukchiy ushankapak.
Chapter10_184_184.wav	Shinapash.
Chapter10_170_170.wav	Chay nishkata rikuchiyta ushankichu?
Chapter10_24_24.wav	Imashpatak mana hawa larkaman rinchik?
Chapter10_177_177.wav	Mamalla, [UNK].
Chapter10_183_183.wav	Mana pipash ushita wiksayuk sakishkataka nirkachu.
Chapter10_148_148.wav	Ñukaka silbashpa uyachinawanmi purini.
Chapter10_23_23.wav	Allipacha yuyay kan.
Chapter10_141_141.wav	Kaytaka kashna yuyarkani, kayna killalla paykunapa yaya mama covidwan wañushkamantayari.
Chapter10_4_4.wav	Kaypimi kani.
Chapter10_15_15.wav	Ñan?
Chapter10_3_3.wav	Manuela.
Chapter10_146_146.wav	Ventanaman kimirirkanimi.
Chapter10_12_12.wav	Chunka capítulo
Chapter10_179_179.wav	Chaymanta Apolonio taytaka wichkay tukushka, paypa ushita wiksayuk sakiymanta.
Chapter10_85_85.wav	Uyachik antapi llamkakkuna, hatun larkapi grabashka llamkanakunkakamanka mineramanta gerenteka alcaldía ukuman chayarka.
Chapter10_71_71.wav	Shinaka imashinatak willachikrinkichik?
Chapter10_125_125.wav	Ña yachanchikmi, maypipash tiyanmi mana ñukanchikta krikkuna.
Chapter10_76_76.wav	Pandemiamantaka mana yachana wasiman rikunkuna.
Chapter10_82_82.wav	Tapuykunata hapishpa, shinashpa kipaman uyachik antapi yallichishun.
Chapter10_49_49.wav	Ari ari.
Chapter10_122_122.wav	Ninanta kushikuni kay tantanakuymanta.
Chapter10_40_40.wav	Ah, shinapacha, kuchuk shinallatak afilado rukumi kakrin.
Chapter10_114_114.wav	Ñankunata hawa mayumanta tukuy municipio ayllukunaman chayankapakpash rurashun.
Chapter10_47_47.wav	Niway, Fredy.
Chapter10_113_113.wav	Shuk yachana wasita rurashun, shuk hampina ukuta churashun.
Chapter10_78_78.wav	Púchica, shinaka ña na ushakrinchikka programata rurayta.
Chapter10_147_147.wav	Allilla upalla kimirirkani.
Chapter10_2_2.wav	Ari Fredy, imatak?
Chapter10_178_178.wav	Pitak kanmanka nirka hampikka abortota rurashka nishpa?
Chapter10_13_13.wav	Ñawpa pachapa shamuk pachapa hampikkuna
Chapter10_5_5.wav	Quique.
Chapter10_140_140.wav	Mana kashpaka kaykunaka almakunata kayachishpacha tiyanakunpash yuyarkanimi.
Chapter10_14_14.wav	Shinapash llamkay ruraykunatami ministirinchik.
Chapter10_182_182.wav	Apolonio runaka paypa ushita violashkamanta wichkay tukushka kan.
Chapter10_176_176.wav	Chaymanta ñuka usharishkata ucha rurarkani.
Chapter10_22_22.wav	Mercadoman, fútbol pukllana pampaman, ayllullaktakunaman rina kanchik.
Chapter10_149_149.wav	Shuwakkunamanta chaykunawan purini.
Chapter10_171_171.wav	Ari, rikunallami.
Chapter10_185_185.wav	Shinapash, ima?
Chapter10_25_25.wav	Maypi chay mana valikkuna kuri minata churankapak munankuna.
Chapter17_135_135.wav	Chaykunaka umachikrin, religioso ñawita churashpa kullkikamayta pakankapak.
Chapter17_61_61.wav	Kikinkunashinami kanchik, ñukanchikpash kay kipa shamuk ayllukunamanta llakillami kanchik.
Chapter17_95_95.wav	Shinapash, ñawi hawaman, tantanakushka llamkashun nirkanchikmi.
Chapter17_132_132.wav	Shinapash chay rimaykunawan kanpak chunchullimanta manchaykunata churan, satin.
Chapter17_59_59.wav	Ñukamanka kipaman willachiwarka, ñuka mana krirkanichu.
Chapter17_92_92.wav	Shinapash mashi Amaru imatak ninki?
Chapter17_66_66.wav	Mana warmikuna, karikunawan pakta kawsanata mana uyan.
Chapter17_104_104.wav	Kaywanka kallarimantapacha tukuy kawsaykunata wakaychichun.
Chapter17_50_50.wav	Matria, matria.
Chapter17_68_68.wav	Ari.
Chapter17_103_103.wav	Kaypimi ganaderokunapa chequeta kupanchik.
Chapter17_57_57.wav	Shinapash.
Chapter17_168_168.wav	Pandemiamanta rimaykuna
Chapter17_157_157.wav	Chaykunapak ayllukunata kamashpaka, charikkunapak bolsillokunatami kamakunkichik.
Chapter17_150_150.wav	Ima nishpa?
Chapter17_159_159.wav	Na Diosta munaymanta ruranchu, Bibliamantapash mana ruranchu nachu?
Chapter17_32_32.wav	Mashikuna, ñukanchik tantanakuyka wiñashkami.
Chapter17_166_166.wav	Kay Golden Hands nishkashina.
Chapter17_35_35.wav	Shinaka shutikunata churapashunchik.
Chapter17_161_161.wav	Diospak shimitaka nimapak na munankunachu.
Chapter17_102_102.wav	Kikinkunata ñukanchikpash yanapankapak munanchik.
Chapter17_69_69.wav	Imashinatak ayllu nishunyari warmipura karipura tantanakushkakunataka?
Chapter17_56_56.wav	Ñukapash allikachinimi.
Chapter17_105_105.wav	Shinami rimana, nachu?
Chapter17_51_51.wav	Nachu pachamama, allpamama nikunchik?
Chapter17_58_58.wav	Huyayay, matria libre!
Chapter17_133_133.wav	Ari, kay Diospak shimi sawarina, kay taytapi, mamapi, wawapi tradicional ayllukunamanta chay tukuy cuentokuna.
Chapter17_67_67.wav	Mana uyanllakunapish nachu?
Chapter17_93_93.wav	Ari, pipash mana ushasha yuyaywan rurakka mana mayuta yallinkachu.
Chapter17_134_134.wav	Teatrollami kan.
Chapter17_94_94.wav	Chay yuyayka allimi kan.
Chapter17_60_60.wav	Wilson Gualachi empresa mineramanta pushak, petroleramanta pushakpash, shuk Medina shutiwan runapash, chay wakra kamayuk Amazoníata rupachishka runa, ari, chay runakuna pastor evangélicowan católico curawanpash tantanakushkakuna.
Chapter17_34_34.wav	Shinapash ima shutita churarinatapash manarak yachanchikchu.
Chapter17_160_160.wav	Na, kuyashka Gumersinda.
Chapter17_33_33.wav	Municipiota apak ukumanta alli yachakushkakunata rurankapak munakkunatapash charinchikmi.
Chapter17_158_158.wav	Chayka umaymi kan.
Chapter17_167_167.wav	Jaboneropak ayllullaktapi
Chapter17_151_151.wav	Shinaka, shinaka, mashi Amaru, ñukaka na yachanichu imata tikrachinata.
Chapter17_156_156.wav	Kullki illak tukuy veinticuatro pachakunata llamkachun, yanushpa, pichashpa, yachachishpa, hampishpa, wawakunata rikushpa, rukukunata rikushpa.
Chapter17_20_20.wav	Homosexualidadka shuk llaki unkuymi kan.
Chapter17_18_18.wav	Kankapak munakpika, sakinallami kanchik nikun.
Chapter17_27_27.wav	Paykunashina rurana kanchik, shuk tantanakuytami rurana kanchik, alcaldíata mishankapak, chaymanta ayllukunapak mamallaktapak valores nishkakunata shinchiyachina kanchik.
Chapter17_9_9.wav	Pachakamakmanta riman, kullkipilla yuyan.
Chapter17_145_145.wav	Kayka llakichik llamkaymi kan.
Chapter17_11_11.wav	Rikuy, rikuy.
Chapter17_142_142.wav	Mana, kay puncha mana tiyanchu, mana feriadokuna tiyanchu.
Chapter17_7_7.wav	Pandemiamanta rimaykuna
Chapter17_29_29.wav	Uyapay, mashi, kikinka mana sawarishka kankichu.
Chapter17_16_16.wav	Paykuna shina munakpika.
Chapter17_129_129.wav	Imatak pasanyari?
Chapter17_42_42.wav	Ñukamanka machashkapa hampirina wasi shutishina uyarin.
Chapter17_89_89.wav	Payka alli pushakmi kan, alli rimaytapash charin.
Chapter17_116_116.wav	Sumak kawsay uyachik antaka comunismomi kan, paykunaka feminaziskunatami yanapan.
Chapter17_45_45.wav	Makanakuyta kallarinkapak shina uyarin, nachu?
Chapter17_111_111.wav	Achkata yupaychani.
Chapter17_73_73.wav	Ayllukunaka shuk kari shuk warmiwan wawakunata wiñachina kan.
Chapter17_118_118.wav	Augustín, ñukanchik candidatowan, mishakrinchikmi, shinallatak chichu kuytsakunapak kamachiykunata churakrinchik, kay warmikunaman shuk wasikunata churakrinchik, paykunapak maternidadta chaskichun.
Chapter17_87_87.wav	Paykunaka kay Amaru Sánchez candidatota katikrinchik ninmi.
Chapter17_127_127.wav	Ari, paykunaka shulluywan, anticonceptivowan, homosexualkunawan chaypilla yuyay kan.
Chapter17_80_80.wav	Ari, allimi.
Chapter17_74_74.wav	Tayta llamkashpami wasiman mikunata apamun.
Chapter17_120_120.wav	Kay evangélicokuna, católicokunaka paykunaka kallarimanta mana paktallachu karkakuna, makanakushpalla kawsan karka.
Chapter17_6_6.wav	Jaboneropak ayllullaktapi
Chapter17_28_28.wav	Huyayay mamallakta, huyayay ayllukuna.
Chapter17_143_143.wav	Killa kullkika?
Chapter17_17_17.wav	Kishpichiway.
Chapter17_144_144.wav	Mana, killa kullkipish na tiyanchu, nima centavo.
Chapter17_1_1.wav	Shuk aya shina shina, fantasma shina shina, tukuy llaktakunapi purin ninmi, ashtawanka América Latina llaktakunapimi payka purín nin.
Chapter17_10_10.wav	Pastor, rikupay wawapak yachachina wasimanta kamukunata.
Chapter17_19_19.wav	Achkatata mancharirinika, paniku.
Chapter17_26_26.wav	Aha, shina shina.
Chapter17_8_8.wav	Chunka kanchis capítulo
Chapter17_21_21.wav	Ari.
Chapter17_75_75.wav	Shukkunaka yankallami kan.
Chapter17_81_81.wav	Kikinka imatak yuyapanki, alcaldesa?
Chapter17_121_121.wav	Shinapash kay ideología de género uyarikpika chicleshina llutarirkakuna.
Chapter17_119_119.wav	Yupaychani, yupaychani, kanpak karakushkamanta ñukanchikpak ayllullaktakunamantallatakmi.
Chapter17_86_86.wav	Pitatak ninkichik?
Chapter17_72_72.wav	Ima shina pachamama kallarishkamanta.
Chapter17_126_126.wav	Shinallatak kay wawakuna ña wacharikpika, mana yanapanchu.
Chapter17_44_44.wav	Patria libre.
Chapter17_110_110.wav	Ñukanchik yanapaykunata chaskipay.
Chapter17_43_43.wav	Kayta uyapaychik.
Chapter17_128_128.wav	Yukunata, yukunata, chaytallami riman.
Chapter17_88_88.wav	Ari ari, paywanpacha.
Chapter17_117_117.wav	Ari, alcaldíata mishana kanchik, alli makipi sakirichun, asegurarina kanchik.
Chapter17_153_153.wav	Chay chawpi llaktayukkunaka warmikunami kanchik.
Chapter17_38_38.wav	Tukuykuna chayta nin, shinapash pipash imata mana ruranchu.
Chapter17_154_154.wav	Shinapacha, Gumersinda!
Chapter17_36_36.wav	Ñukaka kayta munani, tukuyta allichinkapak.
Chapter17_162_162.wav	Maki ukupika charinmi proyecto político y económico nishkata.
Chapter17_31_31.wav	Pastor.
Chapter17_165_165.wav	Kutin ñankunapi kaparikkunaka, ayllumanta kaparinkuna, mana yachaymantaka kay privatizaciónkunata hatun corporaciónkunata yanapanata munan.
Chapter17_131_131.wav	Yukuna, yumana, sexo nishkaka kanpakllamari kan, nachu shina kan?
Chapter17_91_91.wav	Ari, tukuymi Amaruta katikrinchik.
Chapter17_65_65.wav	Kallari pachakunamantallatak tayta Dios diseño original nishka churashkata mana uyan.
Chapter17_136_136.wav	Mana allilla rimakpika, ñukaka puyupi sakirini rikunki.
Chapter17_62_62.wav	Aylluka sagradomi kan, ñukanchik llakta kawsaypak.
Chapter17_96_96.wav	Katikkuna maki waktarinakukpi ama kariyankichu, Amaru.
Chapter17_109_109.wav	Yupaychani.
Chapter17_100_100.wav	Warmikuna alli wawakunata wiñachichun, kusakunata kuyachun, guardianas del hogar kachun.
Chapter17_54_54.wav	Matria libre shutita churashun.
Chapter17_107_107.wav	Tayta cura, pastor, ñukanchik Golden Hands minera empresakunaka kay exploración y explotación llamkaykunawan kallarichun mayu umapi.
Chapter17_98_98.wav	Yupaychani, kanka achka allimi kanki.
Chapter17_138_138.wav	Eh, shuk kuytsaku llamkana entrevistaman rishka, payka ima condiciónwantak chay puestopi llamkakrini nishpa tapushka.
Chapter17_53_53.wav	Ari, allikachinimi.
Chapter17_30_30.wav	Valorkunamanta mana sinchita rimaypakchu kanki.
Chapter17_164_164.wav	Pushakkuna Dios rimakkuna shinapish kullkita munan, dólarta munan.
Chapter17_37_37.wav	Eh, mana mana, mashi Gumer.
Chapter17_163_163.wav	Uyankichu chay nishkata?
Chapter17_155_155.wav	Capitalismoka imatapish uyak warmikuna, wachakkunatami mutsurin.
Chapter17_39_39.wav	Ñuka kayta nini.
Chapter17_152_152.wav	Kay medidas económicas, kay llakikuna paktarichunka chawpi llaktapi tiyak runakunami wasipi sakirina kan, kay doméstico llaktakunata gratis aparishpa.
Chapter17_106_106.wav	Allikutami yachakushkani mashi.
Chapter17_99_99.wav	Kankuna ñami yachankichik ayllukuna kishpirichunka ñukanchik paktachinami kanchik.
Chapter17_52_52.wav	Matria shutika chaytami nin, runakunapak sapikuna warmikunamanta kanchik, allpa shina pukuchik.
Chapter17_139_139.wav	Kaypika tukuy pacha, tukuy puncha, tukuy pachakukunatami llamkankichik nishpa nishka.
Chapter17_101_101.wav	Ima llakichari tiyakpipash, mamantin, wawantin ishkantinpak kawsaykunata wakaychishun.
Chapter17_55_55.wav	Provocativomi kan, liberadormi kan.
Chapter17_137_137.wav	Shuk asichina layawan nikrini.
Chapter17_97_97.wav	Ama piñariychu, ñuka tayta alli runa kachunmi yachachirka, chaymantami tukuy shunkuwan kay candidaturata ari nini.
Chapter17_108_108.wav	Ñukanchikpash kikinwan kanchik.
Chapter17_63_63.wav	Allita nirkanki, pushak gerente.
Chapter17_130_130.wav	Chashnami kantaka controlan, ashtawan rikuriyan.
Chapter17_64_64.wav	Kay mushuk partido políticopak yuyaykunaka yalli llakimi uyarin.
Chapter17_90_90.wav	Paywanmi kay alcaldíataka mishakrinchik ninmi.
Chapter17_46_46.wav	Patria, patria.
Chapter17_79_79.wav	Candidatapash.
Chapter17_112_112.wav	Shina alli kashkamanta tayta Dioska achkata tikrachinkami.
Chapter17_41_41.wav	Mana yachanichu, doctor.
Chapter17_115_115.wav	Kaparinkapak, vallakuna, cartelkuna, folletokuna, televisión, radio willaykunawan.
Chapter17_83_83.wav	Imatapash pakakushpami, sapokunaka mana takin nin.
Chapter17_77_77.wav	Ñami shutita charinchik, yanapakkunata, tullpukunatapash.
Chapter17_123_123.wav	Feminismo nishkaka paykunapakka kallari enemigomi kan.
Chapter17_48_48.wav	Matria?
Chapter17_70_70.wav	Karipura imashinatak wawata charikrin.
